person,personLabel,image,birthplaceLabel,birthCoords,residenceLabel,resCoords,dateOfBirth,citizenshipLabel,ethnicityLabel,nativeLangLabel,spokenLangLabel,work,workLabel,workLangLabel,award,awardLabel,awardYear
http://www.wikidata.org/entity/Q20961732,Isabelle Arsenault,http://commons.wikimedia.org/wiki/Special:FilePath/Isabelle%20Arsenault%20au%20SLM%202017.jpg,Quebec,Point(-72.0 52.0),,,1978-02-06T00:00:00Z,Canada,,,French,http://www.wikidata.org/entity/Q120765653,L'abeille à miel,,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,2012-01-01T00:00:00Z
http://www.wikidata.org/entity/Q20961732,Isabelle Arsenault,http://commons.wikimedia.org/wiki/Special:FilePath/Isabelle%20Arsenault%20au%20SLM%202017.jpg,Quebec,Point(-72.0 52.0),,,1978-02-06T00:00:00Z,Canada,,,French,http://www.wikidata.org/entity/Q120765653,L'abeille à miel,,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q6119235,Jacob Scheier,,,,,,1980-01-01T00:00:00Z,Canada,,,Canadian French,,,,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,2008-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3158395,Jacques Brault,http://commons.wikimedia.org/wiki/Special:FilePath/Jacques%20Brault%20au%20librairie%20Olivieri.png,Montreal,Point(-73.5868411 45.5033426),,,1933-03-29T00:00:00Z,Canada,,,French,http://www.wikidata.org/entity/Q121864460,Mémoire,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1970-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3158395,Jacques Brault,http://commons.wikimedia.org/wiki/Special:FilePath/Jacques%20Brault%20au%20librairie%20Olivieri.png,Montreal,Point(-73.5868411 45.5033426),,,1933-03-29T00:00:00Z,Canada,,,French,http://www.wikidata.org/entity/Q121864460,Mémoire,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1984-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3158395,Jacques Brault,http://commons.wikimedia.org/wiki/Special:FilePath/Jacques%20Brault%20au%20librairie%20Olivieri.png,Montreal,Point(-73.5868411 45.5033426),,,1933-03-29T00:00:00Z,Canada,,,French,http://www.wikidata.org/entity/Q121864460,Mémoire,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1999-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3158395,Jacques Brault,http://commons.wikimedia.org/wiki/Special:FilePath/Jacques%20Brault%20au%20librairie%20Olivieri.png,Montreal,Point(-73.5868411 45.5033426),,,1933-03-29T00:00:00Z,Canada,,,French,http://www.wikidata.org/entity/Q121864454,L'en dessous l'admirable,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1970-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3158395,Jacques Brault,http://commons.wikimedia.org/wiki/Special:FilePath/Jacques%20Brault%20au%20librairie%20Olivieri.png,Montreal,Point(-73.5868411 45.5033426),,,1933-03-29T00:00:00Z,Canada,,,French,http://www.wikidata.org/entity/Q121864454,L'en dessous l'admirable,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1984-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3158395,Jacques Brault,http://commons.wikimedia.org/wiki/Special:FilePath/Jacques%20Brault%20au%20librairie%20Olivieri.png,Montreal,Point(-73.5868411 45.5033426),,,1933-03-29T00:00:00Z,Canada,,,French,http://www.wikidata.org/entity/Q121864454,L'en dessous l'admirable,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1999-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3158395,Jacques Brault,http://commons.wikimedia.org/wiki/Special:FilePath/Jacques%20Brault%20au%20librairie%20Olivieri.png,Montreal,Point(-73.5868411 45.5033426),,,1933-03-29T00:00:00Z,Canada,,,French,http://www.wikidata.org/entity/Q121864441,Ductus,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1970-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3158395,Jacques Brault,http://commons.wikimedia.org/wiki/Special:FilePath/Jacques%20Brault%20au%20librairie%20Olivieri.png,Montreal,Point(-73.5868411 45.5033426),,,1933-03-29T00:00:00Z,Canada,,,French,http://www.wikidata.org/entity/Q121864441,Ductus,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1984-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3158395,Jacques Brault,http://commons.wikimedia.org/wiki/Special:FilePath/Jacques%20Brault%20au%20librairie%20Olivieri.png,Montreal,Point(-73.5868411 45.5033426),,,1933-03-29T00:00:00Z,Canada,,,French,http://www.wikidata.org/entity/Q121864441,Ductus,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1999-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3158395,Jacques Brault,http://commons.wikimedia.org/wiki/Special:FilePath/Jacques%20Brault%20au%20librairie%20Olivieri.png,Montreal,Point(-73.5868411 45.5033426),,,1933-03-29T00:00:00Z,Canada,,,French,http://www.wikidata.org/entity/Q121864439,Chemin faisant,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1970-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3158395,Jacques Brault,http://commons.wikimedia.org/wiki/Special:FilePath/Jacques%20Brault%20au%20librairie%20Olivieri.png,Montreal,Point(-73.5868411 45.5033426),,,1933-03-29T00:00:00Z,Canada,,,French,http://www.wikidata.org/entity/Q121864439,Chemin faisant,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1984-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3158395,Jacques Brault,http://commons.wikimedia.org/wiki/Special:FilePath/Jacques%20Brault%20au%20librairie%20Olivieri.png,Montreal,Point(-73.5868411 45.5033426),,,1933-03-29T00:00:00Z,Canada,,,French,http://www.wikidata.org/entity/Q121864439,Chemin faisant,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1999-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3158395,Jacques Brault,http://commons.wikimedia.org/wiki/Special:FilePath/Jacques%20Brault%20au%20librairie%20Olivieri.png,Montreal,Point(-73.5868411 45.5033426),,,1933-03-29T00:00:00Z,Canada,,,French,http://www.wikidata.org/entity/Q121864426,Au fond du jardin,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1970-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3158395,Jacques Brault,http://commons.wikimedia.org/wiki/Special:FilePath/Jacques%20Brault%20au%20librairie%20Olivieri.png,Montreal,Point(-73.5868411 45.5033426),,,1933-03-29T00:00:00Z,Canada,,,French,http://www.wikidata.org/entity/Q121864426,Au fond du jardin,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1984-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3158395,Jacques Brault,http://commons.wikimedia.org/wiki/Special:FilePath/Jacques%20Brault%20au%20librairie%20Olivieri.png,Montreal,Point(-73.5868411 45.5033426),,,1933-03-29T00:00:00Z,Canada,,,French,http://www.wikidata.org/entity/Q121864426,Au fond du jardin,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1999-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3158395,Jacques Brault,http://commons.wikimedia.org/wiki/Special:FilePath/Jacques%20Brault%20au%20librairie%20Olivieri.png,Montreal,Point(-73.5868411 45.5033426),,,1933-03-29T00:00:00Z,Canada,,,French,http://www.wikidata.org/entity/Q121864415,Au bras des ombres,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1970-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3158395,Jacques Brault,http://commons.wikimedia.org/wiki/Special:FilePath/Jacques%20Brault%20au%20librairie%20Olivieri.png,Montreal,Point(-73.5868411 45.5033426),,,1933-03-29T00:00:00Z,Canada,,,French,http://www.wikidata.org/entity/Q121864415,Au bras des ombres,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1984-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3158395,Jacques Brault,http://commons.wikimedia.org/wiki/Special:FilePath/Jacques%20Brault%20au%20librairie%20Olivieri.png,Montreal,Point(-73.5868411 45.5033426),,,1933-03-29T00:00:00Z,Canada,,,French,http://www.wikidata.org/entity/Q121864415,Au bras des ombres,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1999-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3158395,Jacques Brault,http://commons.wikimedia.org/wiki/Special:FilePath/Jacques%20Brault%20au%20librairie%20Olivieri.png,Montreal,Point(-73.5868411 45.5033426),,,1933-03-29T00:00:00Z,Canada,,,French,http://www.wikidata.org/entity/Q121864408,Alain Grandbois,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1970-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3158395,Jacques Brault,http://commons.wikimedia.org/wiki/Special:FilePath/Jacques%20Brault%20au%20librairie%20Olivieri.png,Montreal,Point(-73.5868411 45.5033426),,,1933-03-29T00:00:00Z,Canada,,,French,http://www.wikidata.org/entity/Q121864408,Alain Grandbois,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1984-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3158395,Jacques Brault,http://commons.wikimedia.org/wiki/Special:FilePath/Jacques%20Brault%20au%20librairie%20Olivieri.png,Montreal,Point(-73.5868411 45.5033426),,,1933-03-29T00:00:00Z,Canada,,,French,http://www.wikidata.org/entity/Q121864408,Alain Grandbois,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1999-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3158395,Jacques Brault,http://commons.wikimedia.org/wiki/Special:FilePath/Jacques%20Brault%20au%20librairie%20Olivieri.png,Montreal,Point(-73.5868411 45.5033426),,,1933-03-29T00:00:00Z,Canada,,,French,http://www.wikidata.org/entity/Q121864401,Agonie,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1970-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3158395,Jacques Brault,http://commons.wikimedia.org/wiki/Special:FilePath/Jacques%20Brault%20au%20librairie%20Olivieri.png,Montreal,Point(-73.5868411 45.5033426),,,1933-03-29T00:00:00Z,Canada,,,French,http://www.wikidata.org/entity/Q121864401,Agonie,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1984-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3158395,Jacques Brault,http://commons.wikimedia.org/wiki/Special:FilePath/Jacques%20Brault%20au%20librairie%20Olivieri.png,Montreal,Point(-73.5868411 45.5033426),,,1933-03-29T00:00:00Z,Canada,,,French,http://www.wikidata.org/entity/Q121864401,Agonie,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1999-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3158395,Jacques Brault,http://commons.wikimedia.org/wiki/Special:FilePath/Jacques%20Brault%20au%20librairie%20Olivieri.png,Montreal,Point(-73.5868411 45.5033426),,,1933-03-29T00:00:00Z,Canada,,,French,http://www.wikidata.org/entity/Q121848452,Stupeurs,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1970-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3158395,Jacques Brault,http://commons.wikimedia.org/wiki/Special:FilePath/Jacques%20Brault%20au%20librairie%20Olivieri.png,Montreal,Point(-73.5868411 45.5033426),,,1933-03-29T00:00:00Z,Canada,,,French,http://www.wikidata.org/entity/Q121848452,Stupeurs,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1984-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3158395,Jacques Brault,http://commons.wikimedia.org/wiki/Special:FilePath/Jacques%20Brault%20au%20librairie%20Olivieri.png,Montreal,Point(-73.5868411 45.5033426),,,1933-03-29T00:00:00Z,Canada,,,French,http://www.wikidata.org/entity/Q121848452,Stupeurs,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1999-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3158395,Jacques Brault,http://commons.wikimedia.org/wiki/Special:FilePath/Jacques%20Brault%20au%20librairie%20Olivieri.png,Montreal,Point(-73.5868411 45.5033426),,,1933-03-29T00:00:00Z,Canada,,,French,http://www.wikidata.org/entity/Q136325172,"Chemins perdus, chemins trouvés",,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1970-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3158395,Jacques Brault,http://commons.wikimedia.org/wiki/Special:FilePath/Jacques%20Brault%20au%20librairie%20Olivieri.png,Montreal,Point(-73.5868411 45.5033426),,,1933-03-29T00:00:00Z,Canada,,,French,http://www.wikidata.org/entity/Q136325172,"Chemins perdus, chemins trouvés",,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1984-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3158395,Jacques Brault,http://commons.wikimedia.org/wiki/Special:FilePath/Jacques%20Brault%20au%20librairie%20Olivieri.png,Montreal,Point(-73.5868411 45.5033426),,,1933-03-29T00:00:00Z,Canada,,,French,http://www.wikidata.org/entity/Q136325172,"Chemins perdus, chemins trouvés",,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1999-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3158395,Jacques Brault,http://commons.wikimedia.org/wiki/Special:FilePath/Jacques%20Brault%20au%20librairie%20Olivieri.png,Montreal,Point(-73.5868411 45.5033426),,,1933-03-29T00:00:00Z,Canada,,,French,http://www.wikidata.org/entity/Q122073949,L'Artisan,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1970-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3158395,Jacques Brault,http://commons.wikimedia.org/wiki/Special:FilePath/Jacques%20Brault%20au%20librairie%20Olivieri.png,Montreal,Point(-73.5868411 45.5033426),,,1933-03-29T00:00:00Z,Canada,,,French,http://www.wikidata.org/entity/Q122073949,L'Artisan,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1984-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3158395,Jacques Brault,http://commons.wikimedia.org/wiki/Special:FilePath/Jacques%20Brault%20au%20librairie%20Olivieri.png,Montreal,Point(-73.5868411 45.5033426),,,1933-03-29T00:00:00Z,Canada,,,French,http://www.wikidata.org/entity/Q122073949,L'Artisan,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1999-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3158395,Jacques Brault,http://commons.wikimedia.org/wiki/Special:FilePath/Jacques%20Brault%20au%20librairie%20Olivieri.png,Montreal,Point(-73.5868411 45.5033426),,,1933-03-29T00:00:00Z,Canada,,,French,http://www.wikidata.org/entity/Q122026166,Poèmes,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1970-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3158395,Jacques Brault,http://commons.wikimedia.org/wiki/Special:FilePath/Jacques%20Brault%20au%20librairie%20Olivieri.png,Montreal,Point(-73.5868411 45.5033426),,,1933-03-29T00:00:00Z,Canada,,,French,http://www.wikidata.org/entity/Q122026166,Poèmes,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1984-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3158395,Jacques Brault,http://commons.wikimedia.org/wiki/Special:FilePath/Jacques%20Brault%20au%20librairie%20Olivieri.png,Montreal,Point(-73.5868411 45.5033426),,,1933-03-29T00:00:00Z,Canada,,,French,http://www.wikidata.org/entity/Q122026166,Poèmes,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1999-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3158395,Jacques Brault,http://commons.wikimedia.org/wiki/Special:FilePath/Jacques%20Brault%20au%20librairie%20Olivieri.png,Montreal,Point(-73.5868411 45.5033426),,,1933-03-29T00:00:00Z,Canada,,,French,http://www.wikidata.org/entity/Q122016034,Bêtes sauvages tiennent paroles humaines,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1970-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3158395,Jacques Brault,http://commons.wikimedia.org/wiki/Special:FilePath/Jacques%20Brault%20au%20librairie%20Olivieri.png,Montreal,Point(-73.5868411 45.5033426),,,1933-03-29T00:00:00Z,Canada,,,French,http://www.wikidata.org/entity/Q122016034,Bêtes sauvages tiennent paroles humaines,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1984-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3158395,Jacques Brault,http://commons.wikimedia.org/wiki/Special:FilePath/Jacques%20Brault%20au%20librairie%20Olivieri.png,Montreal,Point(-73.5868411 45.5033426),,,1933-03-29T00:00:00Z,Canada,,,French,http://www.wikidata.org/entity/Q122016034,Bêtes sauvages tiennent paroles humaines,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1999-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3158395,Jacques Brault,http://commons.wikimedia.org/wiki/Special:FilePath/Jacques%20Brault%20au%20librairie%20Olivieri.png,Montreal,Point(-73.5868411 45.5033426),,,1933-03-29T00:00:00Z,Canada,,,French,http://www.wikidata.org/entity/Q122008008,Bernard de Clairvaux,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1970-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3158395,Jacques Brault,http://commons.wikimedia.org/wiki/Special:FilePath/Jacques%20Brault%20au%20librairie%20Olivieri.png,Montreal,Point(-73.5868411 45.5033426),,,1933-03-29T00:00:00Z,Canada,,,French,http://www.wikidata.org/entity/Q122008008,Bernard de Clairvaux,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1984-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3158395,Jacques Brault,http://commons.wikimedia.org/wiki/Special:FilePath/Jacques%20Brault%20au%20librairie%20Olivieri.png,Montreal,Point(-73.5868411 45.5033426),,,1933-03-29T00:00:00Z,Canada,,,French,http://www.wikidata.org/entity/Q122008008,Bernard de Clairvaux,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1999-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3158395,Jacques Brault,http://commons.wikimedia.org/wiki/Special:FilePath/Jacques%20Brault%20au%20librairie%20Olivieri.png,Montreal,Point(-73.5868411 45.5033426),,,1933-03-29T00:00:00Z,Canada,,,French,http://www.wikidata.org/entity/Q121864610,Trinôme,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1970-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3158395,Jacques Brault,http://commons.wikimedia.org/wiki/Special:FilePath/Jacques%20Brault%20au%20librairie%20Olivieri.png,Montreal,Point(-73.5868411 45.5033426),,,1933-03-29T00:00:00Z,Canada,,,French,http://www.wikidata.org/entity/Q121864610,Trinôme,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1984-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3158395,Jacques Brault,http://commons.wikimedia.org/wiki/Special:FilePath/Jacques%20Brault%20au%20librairie%20Olivieri.png,Montreal,Point(-73.5868411 45.5033426),,,1933-03-29T00:00:00Z,Canada,,,French,http://www.wikidata.org/entity/Q121864610,Trinôme,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1999-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3158395,Jacques Brault,http://commons.wikimedia.org/wiki/Special:FilePath/Jacques%20Brault%20au%20librairie%20Olivieri.png,Montreal,Point(-73.5868411 45.5033426),,,1933-03-29T00:00:00Z,Canada,,,French,http://www.wikidata.org/entity/Q121864576,Corps de gloire,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1970-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3158395,Jacques Brault,http://commons.wikimedia.org/wiki/Special:FilePath/Jacques%20Brault%20au%20librairie%20Olivieri.png,Montreal,Point(-73.5868411 45.5033426),,,1933-03-29T00:00:00Z,Canada,,,French,http://www.wikidata.org/entity/Q121864576,Corps de gloire,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1984-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3158395,Jacques Brault,http://commons.wikimedia.org/wiki/Special:FilePath/Jacques%20Brault%20au%20librairie%20Olivieri.png,Montreal,Point(-73.5868411 45.5033426),,,1933-03-29T00:00:00Z,Canada,,,French,http://www.wikidata.org/entity/Q121864576,Corps de gloire,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1999-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3158395,Jacques Brault,http://commons.wikimedia.org/wiki/Special:FilePath/Jacques%20Brault%20au%20librairie%20Olivieri.png,Montreal,Point(-73.5868411 45.5033426),,,1933-03-29T00:00:00Z,Canada,,,French,http://www.wikidata.org/entity/Q121864563,Migration,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1970-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3158395,Jacques Brault,http://commons.wikimedia.org/wiki/Special:FilePath/Jacques%20Brault%20au%20librairie%20Olivieri.png,Montreal,Point(-73.5868411 45.5033426),,,1933-03-29T00:00:00Z,Canada,,,French,http://www.wikidata.org/entity/Q121864563,Migration,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1984-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3158395,Jacques Brault,http://commons.wikimedia.org/wiki/Special:FilePath/Jacques%20Brault%20au%20librairie%20Olivieri.png,Montreal,Point(-73.5868411 45.5033426),,,1933-03-29T00:00:00Z,Canada,,,French,http://www.wikidata.org/entity/Q121864563,Migration,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1999-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3158395,Jacques Brault,http://commons.wikimedia.org/wiki/Special:FilePath/Jacques%20Brault%20au%20librairie%20Olivieri.png,Montreal,Point(-73.5868411 45.5033426),,,1933-03-29T00:00:00Z,Canada,,,French,http://www.wikidata.org/entity/Q121864556,Vingt-quatre Murmures en novembre,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1970-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3158395,Jacques Brault,http://commons.wikimedia.org/wiki/Special:FilePath/Jacques%20Brault%20au%20librairie%20Olivieri.png,Montreal,Point(-73.5868411 45.5033426),,,1933-03-29T00:00:00Z,Canada,,,French,http://www.wikidata.org/entity/Q121864556,Vingt-quatre Murmures en novembre,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1984-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3158395,Jacques Brault,http://commons.wikimedia.org/wiki/Special:FilePath/Jacques%20Brault%20au%20librairie%20Olivieri.png,Montreal,Point(-73.5868411 45.5033426),,,1933-03-29T00:00:00Z,Canada,,,French,http://www.wikidata.org/entity/Q121864556,Vingt-quatre Murmures en novembre,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1999-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3158395,Jacques Brault,http://commons.wikimedia.org/wiki/Special:FilePath/Jacques%20Brault%20au%20librairie%20Olivieri.png,Montreal,Point(-73.5868411 45.5033426),,,1933-03-29T00:00:00Z,Canada,,,French,http://www.wikidata.org/entity/Q121864544,Trois fois passera,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1970-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3158395,Jacques Brault,http://commons.wikimedia.org/wiki/Special:FilePath/Jacques%20Brault%20au%20librairie%20Olivieri.png,Montreal,Point(-73.5868411 45.5033426),,,1933-03-29T00:00:00Z,Canada,,,French,http://www.wikidata.org/entity/Q121864544,Trois fois passera,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1984-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3158395,Jacques Brault,http://commons.wikimedia.org/wiki/Special:FilePath/Jacques%20Brault%20au%20librairie%20Olivieri.png,Montreal,Point(-73.5868411 45.5033426),,,1933-03-29T00:00:00Z,Canada,,,French,http://www.wikidata.org/entity/Q121864544,Trois fois passera,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1999-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3158395,Jacques Brault,http://commons.wikimedia.org/wiki/Special:FilePath/Jacques%20Brault%20au%20librairie%20Olivieri.png,Montreal,Point(-73.5868411 45.5033426),,,1933-03-29T00:00:00Z,Canada,,,French,http://www.wikidata.org/entity/Q121864539,Suite fraternelle,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1970-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3158395,Jacques Brault,http://commons.wikimedia.org/wiki/Special:FilePath/Jacques%20Brault%20au%20librairie%20Olivieri.png,Montreal,Point(-73.5868411 45.5033426),,,1933-03-29T00:00:00Z,Canada,,,French,http://www.wikidata.org/entity/Q121864539,Suite fraternelle,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1984-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3158395,Jacques Brault,http://commons.wikimedia.org/wiki/Special:FilePath/Jacques%20Brault%20au%20librairie%20Olivieri.png,Montreal,Point(-73.5868411 45.5033426),,,1933-03-29T00:00:00Z,Canada,,,French,http://www.wikidata.org/entity/Q121864539,Suite fraternelle,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1999-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3158395,Jacques Brault,http://commons.wikimedia.org/wiki/Special:FilePath/Jacques%20Brault%20au%20librairie%20Olivieri.png,Montreal,Point(-73.5868411 45.5033426),,,1933-03-29T00:00:00Z,Canada,,,French,http://www.wikidata.org/entity/Q121864532,La Poussière du chemin,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1970-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3158395,Jacques Brault,http://commons.wikimedia.org/wiki/Special:FilePath/Jacques%20Brault%20au%20librairie%20Olivieri.png,Montreal,Point(-73.5868411 45.5033426),,,1933-03-29T00:00:00Z,Canada,,,French,http://www.wikidata.org/entity/Q121864532,La Poussière du chemin,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1984-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3158395,Jacques Brault,http://commons.wikimedia.org/wiki/Special:FilePath/Jacques%20Brault%20au%20librairie%20Olivieri.png,Montreal,Point(-73.5868411 45.5033426),,,1933-03-29T00:00:00Z,Canada,,,French,http://www.wikidata.org/entity/Q121864532,La Poussière du chemin,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1999-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3158395,Jacques Brault,http://commons.wikimedia.org/wiki/Special:FilePath/Jacques%20Brault%20au%20librairie%20Olivieri.png,Montreal,Point(-73.5868411 45.5033426),,,1933-03-29T00:00:00Z,Canada,,,French,http://www.wikidata.org/entity/Q121864522,La Poésie ce matin,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1970-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3158395,Jacques Brault,http://commons.wikimedia.org/wiki/Special:FilePath/Jacques%20Brault%20au%20librairie%20Olivieri.png,Montreal,Point(-73.5868411 45.5033426),,,1933-03-29T00:00:00Z,Canada,,,French,http://www.wikidata.org/entity/Q121864522,La Poésie ce matin,French,http://www.wikidata.org/entity/Q3405963,Governor General's Literary Awards,1984-01-01T00:00:00Z
