work,workLabel,relation,date,language,languageLabel,country,countryLabel,place,placeLabel,lat,lon,origWork,origTitle
http://www.wikidata.org/entity/Q106773836,Kavyagrantha (Volume 3),edition_or_translation_of,1915-01-01T00:00:00Z,http://www.wikidata.org/entity/Q9610,Bangla,,,http://www.wikidata.org/entity/Q162442,Prayagraj,25.45,81.85,http://www.wikidata.org/entity/Q123993126,
http://www.wikidata.org/entity/Q106795000,Kahini,edition_or_translation_of,1912-01-01T00:00:00Z,http://www.wikidata.org/entity/Q9610,Bangla,,,http://www.wikidata.org/entity/Q1348,Kolkata,22.5675,88.37,http://www.wikidata.org/entity/Q97246142,Kahini
http://www.wikidata.org/entity/Q106696012,Bichitra Galpa (Part 2),edition_or_translation_of,1894-01-01T00:00:00Z,http://www.wikidata.org/entity/Q9610,Bangla,,,http://www.wikidata.org/entity/Q1348,Kolkata,22.5675,88.37,http://www.wikidata.org/entity/Q123993122,
http://www.wikidata.org/entity/Q106774877,Chithipatra (Volume 18),edition_or_translation_of,2002-08-01T00:00:00Z,http://www.wikidata.org/entity/Q9610,Bangla,,,http://www.wikidata.org/entity/Q1348,Kolkata,22.5675,88.37,http://www.wikidata.org/entity/Q123992969,
http://www.wikidata.org/entity/Q106737060,Kahini,edition_or_translation_of,1989-01-01T00:00:00Z,http://www.wikidata.org/entity/Q9610,Bangla,,,http://www.wikidata.org/entity/Q1348,Kolkata,22.5675,88.37,http://www.wikidata.org/entity/Q97246142,Kahini
http://www.wikidata.org/entity/Q106774805,Chithipatra (Volume 11),edition_or_translation_of,1974-01-01T00:00:00Z,http://www.wikidata.org/entity/Q9610,Bangla,,,http://www.wikidata.org/entity/Q1348,Kolkata,22.5675,88.37,http://www.wikidata.org/entity/Q123992969,
http://www.wikidata.org/entity/Q106782359,Rupantar,edition_or_translation_of,1965-05-01T00:00:00Z,http://www.wikidata.org/entity/Q9610,Bangla,,,http://www.wikidata.org/entity/Q1348,Kolkata,22.5675,88.37,http://www.wikidata.org/entity/Q123992948,
http://www.wikidata.org/entity/Q106774891,Chithipatra (Volume 19),edition_or_translation_of,2004-05-01T00:00:00Z,http://www.wikidata.org/entity/Q9610,Bangla,,,http://www.wikidata.org/entity/Q1348,Kolkata,22.5675,88.37,http://www.wikidata.org/entity/Q123992969,
http://www.wikidata.org/entity/Q106774848,Chithipatra (Volume 13),edition_or_translation_of,1992-03-01T00:00:00Z,http://www.wikidata.org/entity/Q9610,Bangla,,,http://www.wikidata.org/entity/Q1348,Kolkata,22.5675,88.37,http://www.wikidata.org/entity/Q123992969,
http://www.wikidata.org/entity/Q106898303,Ingreji Sahaj Shiksha (Part 1),edition_or_translation_of,1983-01-01T00:00:00Z,http://www.wikidata.org/entity/Q9610,Bangla,,,http://www.wikidata.org/entity/Q1348,Kolkata,22.5675,88.37,http://www.wikidata.org/entity/Q123993142,
http://www.wikidata.org/entity/Q107242116,Russiar Chithi,edition_or_translation_of,1945-01-01T00:00:00Z,http://www.wikidata.org/entity/Q9610,Bangla,,,http://www.wikidata.org/entity/Q1348,Kolkata,22.5675,88.37,http://www.wikidata.org/entity/Q123993172,
http://www.wikidata.org/entity/Q106795505,Bou-thakuranir hat,edition_or_translation_of,1910-01-01T00:00:00Z,http://www.wikidata.org/entity/Q9610,Bangla,,,http://www.wikidata.org/entity/Q1348,Kolkata,22.5675,88.37,http://www.wikidata.org/entity/Q118111485,
http://www.wikidata.org/entity/Q106706222,Buddhadeb,edition_or_translation_of,1960-01-01T00:00:00Z,http://www.wikidata.org/entity/Q9610,Bangla,,,http://www.wikidata.org/entity/Q1348,Kolkata,22.5675,88.37,http://www.wikidata.org/entity/Q123993131,
http://www.wikidata.org/entity/Q106774719,Chithipatra (Volume 6),edition_or_translation_of,1957-05-01T00:00:00Z,http://www.wikidata.org/entity/Q9610,Bangla,,,http://www.wikidata.org/entity/Q1348,Kolkata,22.5675,88.37,http://www.wikidata.org/entity/Q123992969,
http://www.wikidata.org/entity/Q106687856,Prajapatir Nirbandha,edition_or_translation_of,1900-01-01T00:00:00Z,http://www.wikidata.org/entity/Q9610,Bangla,,,http://www.wikidata.org/entity/Q1348,Kolkata,22.5675,88.37,http://www.wikidata.org/entity/Q118111477,
