work,workLabel,relation,date,language,languageLabel,country,countryLabel,place,placeLabel,lat,lon,origWork,origTitle
http://www.wikidata.org/entity/Q133032967,Q133032967,edition_or_translation_of,1960-01-01T00:00:00Z,http://www.wikidata.org/entity/Q652,Italian,,,http://www.wikidata.org/entity/Q2044,Florence,43.771388888,11.254166666,http://www.wikidata.org/entity/Q133033014,
http://www.wikidata.org/entity/Q123910800,Divine Commedy by Dante Alighieri with commentary by Christophorus Landinus,edition_or_translation_of,1481-01-01T00:00:00Z,http://www.wikidata.org/entity/Q652,Italian,,,http://www.wikidata.org/entity/Q2044,Florence,43.771388888,11.254166666,http://www.wikidata.org/entity/Q40185,The Divine Comedy
http://www.wikidata.org/entity/Q133094286,Q133094286,edition_or_translation_of,1960-01-01T00:00:00Z,http://www.wikidata.org/entity/Q652,Italian,,,http://www.wikidata.org/entity/Q2044,Florence,43.771388888,11.254166666,http://www.wikidata.org/entity/Q133094524,
http://www.wikidata.org/entity/Q21191003,La Divine Comédie,edition_or_translation_of,1910-01-01T00:00:00Z,http://www.wikidata.org/entity/Q150,French,,,http://www.wikidata.org/entity/Q90,Paris,48.856666666,2.352222222,http://www.wikidata.org/entity/Q40185,The Divine Comedy
http://www.wikidata.org/entity/Q132888055,Q132888055,edition_or_translation_of,1960-01-01T00:00:00Z,http://www.wikidata.org/entity/Q652,Italian,,,http://www.wikidata.org/entity/Q2044,Florence,43.771388888,11.254166666,http://www.wikidata.org/entity/Q132888075,
http://www.wikidata.org/entity/Q132818125,Q132818125,edition_or_translation_of,1960-01-01T00:00:00Z,http://www.wikidata.org/entity/Q652,Italian,,,http://www.wikidata.org/entity/Q2044,Florence,43.771388888,11.254166666,http://www.wikidata.org/entity/Q132818144,
http://www.wikidata.org/entity/Q132885601,Q132885601,edition_or_translation_of,1960-01-01T00:00:00Z,http://www.wikidata.org/entity/Q652,Italian,,,http://www.wikidata.org/entity/Q2044,Florence,43.771388888,11.254166666,http://www.wikidata.org/entity/Q132885663,
http://www.wikidata.org/entity/Q19183108,La Divine Comédie,edition_or_translation_of,1863-01-01T00:00:00Z,http://www.wikidata.org/entity/Q150,French,,,http://www.wikidata.org/entity/Q90,Paris,48.856666666,2.352222222,http://www.wikidata.org/entity/Q40185,The Divine Comedy
http://www.wikidata.org/entity/Q131837069,Q131837069,edition_or_translation_of,1889-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1321,Spanish,,,http://www.wikidata.org/entity/Q1486,Buenos Aires,-34.599722222,-58.381944444,http://www.wikidata.org/entity/Q4509219,Inferno
http://www.wikidata.org/entity/Q117170313,Q117170313,edition_or_translation_of,1960-01-01T00:00:00Z,http://www.wikidata.org/entity/Q652,Italian,,,http://www.wikidata.org/entity/Q2044,Florence,43.771388888,11.254166666,http://www.wikidata.org/entity/Q3980923,
http://www.wikidata.org/entity/Q89046108,Proemio: comento di Christophoro Landino fiorentino sopra la Comedia di Danthe Alighieri poeta fiorentino,edition_or_translation_of,1491-03-01T00:00:00Z,http://www.wikidata.org/entity/Q652,Italian,,,http://www.wikidata.org/entity/Q641,Venice,45.439722222,12.331944444,http://www.wikidata.org/entity/Q40185,The Divine Comedy
http://www.wikidata.org/entity/Q133094033,Q133094033,edition_or_translation_of,1910-01-01T00:00:00Z,http://www.wikidata.org/entity/Q652,Italian,,,,,,,http://www.wikidata.org/entity/Q133094524,
http://www.wikidata.org/entity/Q132818174,Q132818174,edition_or_translation_of,1960-01-01T00:00:00Z,http://www.wikidata.org/entity/Q652,Italian,,,http://www.wikidata.org/entity/Q2044,Florence,43.771388888,11.254166666,http://www.wikidata.org/entity/Q132818185,
http://www.wikidata.org/entity/Q132795760,Q132795760,edition_or_translation_of,1960-01-01T00:00:00Z,http://www.wikidata.org/entity/Q652,Italian,,,http://www.wikidata.org/entity/Q2044,Florence,43.771388888,11.254166666,http://www.wikidata.org/entity/Q123847301,
http://www.wikidata.org/entity/Q133861649,Q133861649,edition_or_translation_of,1857-01-01T00:00:00Z,http://www.wikidata.org/entity/Q150,French,,,,,,,http://www.wikidata.org/entity/Q40185,The Divine Comedy
http://www.wikidata.org/entity/Q132798742,Q132798742,edition_or_translation_of,1910-01-01T00:00:00Z,http://www.wikidata.org/entity/Q652,Italian,,,http://www.wikidata.org/entity/Q34217,Oxford,51.751944444,-1.257777777,http://www.wikidata.org/entity/Q3713982,
http://www.wikidata.org/entity/Q85192482,Q85192482,edition_or_translation_of,1836-01-01T00:00:00Z,http://www.wikidata.org/entity/Q188,German,,,http://www.wikidata.org/entity/Q505955,Blaubeuren,48.411944444,9.785,http://www.wikidata.org/entity/Q40185,The Divine Comedy
http://www.wikidata.org/entity/Q133042781,Q133042781,edition_or_translation_of,1960-01-01T00:00:00Z,http://www.wikidata.org/entity/Q652,Italian,,,http://www.wikidata.org/entity/Q2044,Florence,43.771388888,11.254166666,http://www.wikidata.org/entity/Q133042800,
http://www.wikidata.org/entity/Q132888201,Q132888201,edition_or_translation_of,1960-01-01T00:00:00Z,http://www.wikidata.org/entity/Q652,Italian,,,http://www.wikidata.org/entity/Q2044,Florence,43.771388888,11.254166666,http://www.wikidata.org/entity/Q132888233,
http://www.wikidata.org/entity/Q30055204,The New Life,edition_or_translation_of,1899-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1860,English,,,http://www.wikidata.org/entity/Q84,London,51.507222222,-0.1275,http://www.wikidata.org/entity/Q18084,Vita Nuova
http://www.wikidata.org/entity/Q132795752,Tre donne intorno al cor mi son venute,edition_or_translation_of,1910-01-01T00:00:00Z,http://www.wikidata.org/entity/Q652,Italian,,,http://www.wikidata.org/entity/Q34217,Oxford,51.751944444,-1.257777777,http://www.wikidata.org/entity/Q123847301,
http://www.wikidata.org/entity/Q30057314,La vita nuova,edition_or_translation_of,1907-01-01T00:00:00Z,http://www.wikidata.org/entity/Q652,Italian,,,http://www.wikidata.org/entity/Q490,Milan,45.466944444,9.19,http://www.wikidata.org/entity/Q18084,Vita Nuova
http://www.wikidata.org/entity/Q133032453,Q133032453,edition_or_translation_of,1960-01-01T00:00:00Z,http://www.wikidata.org/entity/Q652,Italian,,,http://www.wikidata.org/entity/Q2044,Florence,43.771388888,11.254166666,http://www.wikidata.org/entity/Q133032605,
